,user,date,text,location,coordinates,filename
117,TeresaKAlley,Wed Aug 11 07:54:46 +0000 2021,"RT @Rschooley: Dammit, I have to admire United Airlines now? https://t.co/HWH9Os4GEg","Indianapolis, IN",,2021-08-16 23:36:43.265249_combined.csv
118,KetuKumarParmar,Wed Aug 11 07:54:37 +0000 2021,RT @LifeboatHQ: Airlines like United and American are dedicating billions of dollars to fly a new type of aircraft that won’t require pilot…,Mars ,,2021-08-16 23:36:43.265249_combined.csv
119,laxradar,Wed Aug 11 07:52:26 +0000 2021,United Airlines flight #UAL2230 spotted at 600 feet! https://t.co/qeDsfwsZD1,"Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
120,ashok_gada,Wed Aug 11 07:52:09 +0000 2021,RT @monikk4810: Yesterday my brother was travelling with @British_Airways to The United States as he is a student over there but he was rej…,,,2021-08-16 23:36:43.265249_combined.csv
121,OmnaTigray,Sun Aug 01 21:55:29 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/Mu7kCrMAkT,,,2021-08-16 23:36:43.265249_combined.csv
122,Reuters,Wed Jul 28 21:10:00 +0000 2021,England will allow fully vaccinated visitors from the European Union and the United States to arrive without needin… https://t.co/ZBqxtqahjm,Around the world,,2021-08-16 23:36:43.265249_combined.csv
123,Forbes,Sun Jul 25 22:25:39 +0000 2021,A United Airlines flight was prepping for takeoff when several passengers inexplicably received a photo of a gun vi… https://t.co/LHZp7btWxO,"New York, NY",,2021-08-16 23:36:43.265249_combined.csv
124,laxradar,Mon Aug 02 17:10:35 +0000 2021,"United Airlines flight #UAL1621 spotted at 1,550 feet! https://t.co/WRQSMadLL6","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
125,skygoflycom,Mon Aug 02 17:10:19 +0000 2021,United Airlines Signs Order for 100 Electric Aircraft to Decarbonize Air Travel https://t.co/Sh2SQFut9x… https://t.co/AK6ahRk2Hm,"Scottsdale, AZ",,2021-08-16 23:36:43.265249_combined.csv
126,Dawit_GH,Mon Aug 02 17:08:26 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/DFg8PzhuQB,United States,,2021-08-16 23:36:43.265249_combined.csv
127,proud_snowflake,Mon Aug 02 17:08:04 +0000 2021,"@bebe1969 Worked for the airlines doing the booking and getting pets ready for flights, this doesn’t happen often b… https://t.co/9yiBdxbwv4","Indianapolis, IN",,2021-08-16 23:36:43.265249_combined.csv
128,xclozano,Mon Aug 02 17:05:07 +0000 2021,"Please be patient with your airlines

It’s not just Delta. Not just United. Not just Spirit or American. They are a… https://t.co/n2uy3xnadG","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
129,AdeyWith,Mon Aug 02 17:05:01 +0000 2021,RT @HagosBerhe20: #BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transport weap…,,,2021-08-16 23:36:43.265249_combined.csv
130,pushallin,Mon Aug 02 17:04:13 +0000 2021,@jeffy007bond @tobyreiser @drefanzor @Deckerstar4eva Trump is a traitor who betrayed the very country he swore to p… https://t.co/NFlzSpRHok,"Miami, FL",,2021-08-16 23:36:43.265249_combined.csv
131,manobaffie,Mon Aug 02 17:04:06 +0000 2021,"RT @MessyNessyChic: Led Zeppelin's private jet ‘The Starship’ (a former United Airlines Boeing 720) had a functional fireplace built in, 19…","Nice, France",,2021-08-16 23:36:43.265249_combined.csv
132,pushallin,Mon Aug 02 17:03:21 +0000 2021,@ameyer37 @Bklyn_Nurse @drefanzor Trump is a traitor who betrayed the very country he swore to protect. Never forge… https://t.co/F9aJ59dJna,"Miami, FL",,2021-08-16 23:36:43.265249_combined.csv
133,laxradar,Mon Aug 02 17:01:31 +0000 2021,"United Airlines flight #UAL1036 spotted at 38,725 feet! https://t.co/OzbzGGxNyA","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
134,YReality19,Mon Aug 02 16:59:35 +0000 2021,RT @Birkti14: #BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transport weapons…,,,2021-08-16 23:36:43.265249_combined.csv
135,laxradar,Mon Aug 02 16:58:55 +0000 2021,"United Airlines flight #UAL1159 spotted at 34,000 feet! https://t.co/wqg6lakKWx","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
136,laxradar,Mon Aug 02 16:58:21 +0000 2021,United Airlines flight #UAL1778 spotted at 250 feet! https://t.co/RYvtGCf4I6,"Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
137,_BellaRochelle,Mon Aug 02 16:57:16 +0000 2021,United and Delta are my fave airlines,,,2021-08-16 23:36:43.265249_combined.csv
138,Seada09595259,Mon Aug 02 16:57:00 +0000 2021,RT @OmnaTigray: #BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transport weapon…,,,2021-08-16 23:36:43.265249_combined.csv
139,HoutrowMDPhDMPH,Mon Aug 02 16:52:18 +0000 2021,@WireDisability @stevewright64 @united @DisabilityIN Are any of the airlines ready to put their money where their m… https://t.co/XAe0UZIZhv,,,2021-08-16 23:36:43.265249_combined.csv
140,davidmoadel,Mon Aug 02 16:47:07 +0000 2021,A Path to Q3 Profitability Brightens the Outlook for United Airlines -- article I wrote for @investorplace… https://t.co/FnWka1LQEI,USA,,2021-08-16 23:36:43.265249_combined.csv
141,swwminnesota,Mon Aug 02 16:46:57 +0000 2021,@SanctiJacobi @UnitedAirlines_ Nothing but problems w/United Airlines for years. In Dec 2011 I had enough. Wrote a… https://t.co/bmb4DNvI6t,"Florida, Minnesota ",,2021-08-16 23:36:43.265249_combined.csv
142,WireDisability,Mon Aug 02 16:45:56 +0000 2021,@stevewright64 This is a great issue to raise with both United Airlines (@united) and DisabilityIN (@DisabilityIN )… https://t.co/HNhUqF2xYy,"California, USA",,2021-08-16 23:36:43.265249_combined.csv
143,kkrisowitdajug,Mon Aug 02 16:28:53 +0000 2021,RT @historicalleaks: Led Zeppelin's private jet ‘The Starship’ (a former United Airlines Boeing 720) had a functional fireplace built in (i…,"Houston, TX",,2021-08-16 23:36:43.265249_combined.csv
144,HermanCliveN,Mon Aug 02 16:28:29 +0000 2021,RT @BiryomumaishoB: Uganda Airlines will commence international flights to Dubai in the United Arab Emirates in September. Acting CEO Jenif…,"Kampala, Uganda",,2021-08-16 23:36:43.265249_combined.csv
145,laxradar,Mon Aug 02 16:26:24 +0000 2021,"United Airlines flight #UAL1295 spotted at 12,150 feet! https://t.co/AOZlN0mKCj","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
146,Kukusha2005,Mon Aug 02 16:25:10 +0000 2021,"RT @AXUMkr: Eth.Airlines accused of shipping arms soldiers toTigray
@iatatravel @icao @Airbus @BoeingAirplanes @FlightIntl @AirCanada @unit…",,,2021-08-16 23:36:43.265249_combined.csv
147,laxradar,Mon Aug 02 16:24:11 +0000 2021,"United Airlines flight #UAL2617 spotted at 15,025 feet! https://t.co/v2N4nvHspC","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
148,laxradar,Mon Aug 02 16:23:23 +0000 2021,"United Airlines flight #UAL2096 spotted at 20,875 feet! https://t.co/1KuoiZGspf","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
149,techportfoljen,Mon Aug 02 16:23:13 +0000 2021,RT @SpacGuru: Airlines like United and American are dedicating billions of dollars to fly a new type of aircraft that won't require pilots…,,,2021-08-16 23:36:43.265249_combined.csv
150,laxradar,Mon Aug 02 16:21:47 +0000 2021,United Airlines flight #UAL599 spotted at 650 feet! https://t.co/5sZCfMbedr,"Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
151,WireDisability,Mon Aug 02 16:21:42 +0000 2021,"""United (Airlines) is better when our airline and the services we provide are accessible to everyone."" Scott Kirby,… https://t.co/NNcp6VYSGN","California, USA",,2021-08-16 23:36:43.265249_combined.csv
152,SmurphySuzanne,Mon Aug 02 16:21:38 +0000 2021,"Didn't they get bail out funds to KEEP Pilots employed???  United, Delta, and American Airlines need pilots so badl… https://t.co/ACPOIinYEZ","Massachusetts, USA",,2021-08-16 23:36:43.265249_combined.csv
153,FireandAviation,Mon Aug 02 16:18:34 +0000 2021,Airlines like United and American are dedicating billions of dollars to fly a new type of aircraft that won't requi… https://t.co/BSgVG1LC76,TEXAS,,2021-08-16 23:36:43.265249_combined.csv
154,Melitedesta,Mon Aug 02 16:16:13 +0000 2021,RT @selamday: #BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transport weapons…,,,2021-08-16 23:36:43.265249_combined.csv
155,frankmottek,Mon Aug 02 16:16:12 +0000 2021,"This is your robot speaking... #American, #United Investing Billions in New Type of #Aircraft: #EVTOLs #aviation… https://t.co/Or4KjVzKBt","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
156,laxradar,Mon Aug 02 16:15:43 +0000 2021,United Airlines flight #UAL2039 spotted at 975 feet! https://t.co/OvZ1hBnvat,"Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
157,laxradar,Mon Aug 02 16:15:27 +0000 2021,United Airlines flight #UAL501 spotted at 450 feet! https://t.co/2mFTnYApB7,"Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
158,AlcockNews,Mon Aug 02 16:15:17 +0000 2021,"Airlines like @AzulBrazilian, @united, @AmericanAir and @VirginAtlantic are flocking to add #eVTOL aircraft to thei… https://t.co/0m6KPSidTr","London, England",,2021-08-16 23:36:43.265249_combined.csv
159,rogergumley,Mon Aug 02 16:14:56 +0000 2021,"RT @MichaelBrownUSA: Why should they care? They not only got your money vis-a-vis your ticket, they also got your money from bailouts. They…",,,2021-08-16 23:36:43.265249_combined.csv
160,JA63539875,Mon Aug 02 16:14:30 +0000 2021,"@kjfkugkujvj Don’t forget about these people!!

https://t.co/uUlZvL2DDZ",,,2021-08-16 23:36:43.265249_combined.csv
161,JA63539875,Mon Aug 02 16:13:55 +0000 2021,"@SenTedCruz Why is this happening?

https://t.co/uUlZvL2DDZ",,,2021-08-16 23:36:43.265249_combined.csv
162,laxradar,Mon Aug 02 16:13:44 +0000 2021,United Airlines flight #UAL1550 spotted at 825 feet! https://t.co/lfma8EMd4J,"Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
163,AXUMkr,Mon Aug 02 16:11:23 +0000 2021,"Eth.Airlines accused of shipping arms soldiers toTigray
@iatatravel @icao @Airbus @BoeingAirplanes @FlightIntl… https://t.co/UL7yiYMJ0v","London, England",,2021-08-16 23:36:43.265249_combined.csv
164,Tigray_nkdmit,Mon Aug 02 16:07:37 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/GlBNeDhdnj,,,2021-08-16 23:36:43.265249_combined.csv
165,PAIN_NET1,Mon Aug 02 16:05:00 +0000 2021,"RT @USTransportNews: United Airlines became the first major US airline to place an order for electric take-off and land aircraft, better kn…",Australia,,2021-08-16 23:36:43.265249_combined.csv
166,ABRISH20419371,Mon Aug 02 16:01:23 +0000 2021,RT @meba39: #BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transport weapons &amp;…,,,2021-08-16 23:36:43.265249_combined.csv
167,monicalew1nsky,Mon Aug 02 15:59:14 +0000 2021,"RT @XerxesQados: The hidden fees in Spirit Airlines low fares are

- $50 to check a bag
- $50 to carry on a bag
- $866 to United Airlines w…",,,2021-08-16 23:36:43.265249_combined.csv
168,DexterBreese,Mon Aug 02 15:57:32 +0000 2021,"Here’s a quick rundown:

Netflix
Saks Fifth Avenue 
BlackRock
Facebook
Goldman Sachs
Delta and United Airlines
Morg… https://t.co/ZZA1xeU4CX",,,2021-08-16 23:36:43.265249_combined.csv
169,MathiasChaca,Mon Aug 02 15:56:52 +0000 2021,"RT @beckeraviation: Happy 4th July to the United States!

Aquí el bello Boeing 777-223(ER) N791AN de American Airlines (Oneworld livery) en…",,,2021-08-16 23:36:43.265249_combined.csv
170,nugus51,Mon Aug 02 15:55:16 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/VEBtchhpBH,,,2021-08-16 23:36:43.265249_combined.csv
171,AzuhChinye,Mon Aug 02 15:55:03 +0000 2021,Great news for #internationaltravel: New #supersonic jets being commissioned by @UnitedAirlines_  will cut travel t… https://t.co/unqVxtcfQi,"Michigan, USA ",,2021-08-16 23:36:43.265249_combined.csv
172,VickieWatson15,Mon Aug 02 15:54:54 +0000 2021,"@bebe1969 @10223335 More pets have died in recent years on Delta Airlines flights than on any other airline,Delta A… https://t.co/wc8YMfinWg","Hensley, AR",,2021-08-16 23:36:43.265249_combined.csv
173,ryjekNHL,Mon Aug 02 15:46:03 +0000 2021,"RT @axios: 💉 The Dept. of Veterans Affairs became the first federal agency to mandate vaccination, and the White House is weighing an expan…",poland Thorn East Europe,,2021-08-16 23:36:43.265249_combined.csv
174,USTransportNews,Mon Aug 02 15:44:23 +0000 2021,"United Airlines became the first major US airline to place an order for electric take-off and land aircraft, better… https://t.co/4UW6agGFVE",,,2021-08-16 23:36:43.265249_combined.csv
175,meba39,Mon Aug 02 15:41:35 +0000 2021,RT @hritGebreegzia6: #BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transport w…,,,2021-08-16 23:36:43.265249_combined.csv
176,_Frota_,Mon Aug 02 15:37:02 +0000 2021,RT @WSJ: United Airlines plans to buy 15 supersonic planes from Boom Technology. Here’s what the Overture jets might look like. #WSJWhatsNo…,Brasil,,2021-08-16 23:36:43.265249_combined.csv
177,Hank_Martini,Mon Aug 02 15:36:18 +0000 2021,it’s a shame @AmericanAir used to be a premier airline and now conduct business consistent with the likes of Spirit… https://t.co/AqL7IKfupm,,,2021-08-16 23:36:43.265249_combined.csv
178,clickbates1,Mon Aug 02 15:34:44 +0000 2021,Americans are OBSESSED with united airlines but there is a RISK to buying pharmaceuticals | link in bio!,,,2021-08-16 23:36:43.265249_combined.csv
179,hritGebreegzia6,Mon Aug 02 15:34:04 +0000 2021,#BoycottEthiopianAirlines for their role in the #TigrayGenocide. @flyethiopian aircrafts are being used to transpor… https://t.co/9KBFKumNmC,,,2021-08-16 23:36:43.265249_combined.csv
180,FlyhoopTravels,Mon Aug 02 15:32:47 +0000 2021,Los Angeles to Houston or Vice Versa $123 RT Nonstop Airfares on Delta Southwest &amp; United Airlines BE (Travel Septe… https://t.co/qLKffDV5fC,,,2021-08-16 23:36:43.265249_combined.csv
181,SteveTurner50,Mon Aug 02 15:32:04 +0000 2021,"RT @prestigemagz: UNITED AIRLINES PASSENGER DIES AFTER LYING ABOUT COVID SYMPTOMS - https://t.co/RxI05029fV
.
.","Melbourne, Victoria",,2021-08-16 23:36:43.265249_combined.csv
182,AboveHvilleTN,Mon Aug 02 15:28:32 +0000 2021,"UAL245 N73275 Boeing 737NG 824/W United Airlines: 1.3 mi away @ 7375 ft and 46.5° frm hrzn, heading E @ 0.0mi/h 10:… https://t.co/cImb6cpA8o","Hendersonville, TN",,2021-08-16 23:36:43.265249_combined.csv
183,laxradar,Mon Aug 02 15:28:23 +0000 2021,United Airlines flight #UAL1534 spotted at 375 feet! https://t.co/z99EMEARo6,"Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
184,donkinmonez,Mon Aug 02 15:27:22 +0000 2021,"I shouldn't have picked on @mmmadcccow yesterday, now I have to walk 200 yards through mosquitos that have United a… https://t.co/ftKZXgjwer",in the woods,,2021-08-16 23:36:43.265249_combined.csv
185,laxradar,Mon Aug 02 15:25:07 +0000 2021,"United Airlines flight #UAL2387 spotted at 24,225 feet! https://t.co/3w6aQuEtEv","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
186,CHAILCEKBS,Mon Aug 02 15:22:14 +0000 2021,"RT @CHAILCEKBS: Top 3 worst airlines ever:

1. @united for having the worst customer service of any major airline 
2. @united for dropping…",,,2021-08-16 23:36:43.265249_combined.csv
187,KissDatAsh,Mon Aug 02 15:19:48 +0000 2021,United is quickly becoming one of the airlines I hate,,,2021-08-16 23:36:43.265249_combined.csv
188,laxradar,Mon Aug 02 18:04:06 +0000 2021,"United Airlines flight #UAL1647 spotted at 1,000 feet! https://t.co/F2SHvmauE7","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
189,laxradar,Mon Aug 02 18:03:51 +0000 2021,United Airlines flight #UAL33 spotted at 350 feet! https://t.co/w2lUMMdgte,"Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
190,Lainii87,Mon Aug 02 18:02:10 +0000 2021,"RT @9NANCYKUSA: @Msarruff2 @joshdcaplan @Frippin2 Not even the government knows.

Given over a $1200 stipend &amp; sent to anywhere in the coun…","Idaho, USA",,2021-08-16 23:36:43.265249_combined.csv
191,laxradar,Mon Aug 02 18:01:37 +0000 2021,"United Airlines flight #UAL1647 spotted at 4,125 feet! https://t.co/F2SHvmauE7","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
192,laxradar,Mon Aug 02 18:00:04 +0000 2021,"United Airlines flight #UAL797 spotted at 18,200 feet! https://t.co/6awKycZnoW","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
193,MightyTravels,Mon Aug 02 17:59:28 +0000 2021,US$161 - Cheap flights to Las Vegas from Chicago (United Airlines) https://t.co/MXaPjxCCeV,,,2021-08-16 23:36:43.265249_combined.csv
194,above_monroe,Mon Aug 02 17:57:58 +0000 2021,"🇺🇸 UNITED #UAL2426: 4.1mi away [60° elevation] @ 37000ft, heading NE @ 636mph [United Airlines - #BOEING 737-824]… https://t.co/xeycPjwBmg","New Jersey, USA",,2021-08-16 23:36:43.265249_combined.csv
195,DKKeller18,Mon Aug 02 17:57:42 +0000 2021,RT @SteveSchmidtSES: Here is one way to increase vaccine rates. There is no right to fly in the United States. Walking and driving will get…,,,2021-08-16 23:36:43.265249_combined.csv
196,laxradar,Mon Aug 02 17:57:20 +0000 2021,"United Airlines flight #UAL797 spotted at 12,900 feet! https://t.co/6awKycZnoW","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
197,YoyotheGiant,Mon Aug 02 17:56:43 +0000 2021,@united @CDCgov recs that unvaccinated ppl get tested 1-3 days before flying. The fed government needs to take the… https://t.co/V3A6tXGFrf,,,2021-08-16 23:36:43.265249_combined.csv
198,dinahcreates,Mon Aug 02 17:54:02 +0000 2021,RT @iah: United Airlines will provide passengers with the appropriate terminal check-in location and further instructions. Houston Airports…,"Houston, TX",,2021-08-16 23:36:43.265249_combined.csv
199,Aerocles,Mon Aug 02 17:53:42 +0000 2021,"Brand Innovators Sports Marketing Livecast: Basketball - ft. NBA CMO, Kate Jhaveri + speakers from:
Pepsi
New Balan… https://t.co/ZkyCdmqHLs",A couch in New Jersey,,2021-08-16 23:36:43.265249_combined.csv
200,laxradar,Mon Aug 02 17:52:22 +0000 2021,"United Airlines flight #UAL1647 spotted at 15,000 feet! https://t.co/F2SHvmauE7","Los Angeles, CA",,2021-08-16 23:36:43.265249_combined.csv
